"Place","Name","Age","Club","Distance","USMS_ID","Gender","Year","National_Record"
28,"Karen Gaffney",43,"OREG",3030,"3704-026YR","W",2020,"N"
29,"Ingrid Roberti",42,"OREG",3005,"3702-AT52S","W",2020,"N"
30,"Charlotte Stutz",43,"KYM",2565,"0202-G97FC","W",2020,"N"
1,"Stacey Bruce",46,"PALM",5180,"550E-01HAD","W",2020,"N"
2,"Alison Hayden",49,"SPM",4860,"1401-045GD","W",2020,"N"
3,"Jill Lancaster",47,"NEM",4660,"0208-080ZP","W",2020,"N"
4,"Merin Troutman",47,"NEM",4545,"0203-01SAF","W",2020,"N"
5,"Hannah Borgeson",48,"TNYA",4535,"060P-02Z4P","W",2020,"N"
6,"Kirsten Goldhammer",49,"MOST",4490,"4303-020DN","W",2020,"N"
7,"Stephanie Henry",46,"IM",4450,"210U-09R25","W",2020,"N"
8,"Michelle McRae",45,"PSM",4360,"360S-04FBZ","W",2020,"N"
8,"Kristin Wilkes-White",49,"NEM",4360,"020C-033SB","W",2020,"N"
10,"Kelli Broussard",48,"SRM",4300,"380X-01T55","W",2020,"N"
11,"Teresa ""Tracy"" Knight",48,"INDY",4225,"160Z-02AKX","W",2020,"N"
12,"Alison Meadow",47,"ARIZ",4175,"480G-01P5J","W",2020,"N"
13,"Anicia Criscione",47,"OREG",4155,"370A-EYEEM","W",2020,"N"
14,"Suzanne Dearworth",48,"PBM",4085,"5007-027H7","W",2020,"N"
14,"Rosa Chang",46,"IM",4085,"210T-K7WRG","W",2020,"N"
16,"Bori Mazzag",47,"HUMM",4075,"380V-0056A","W",2020,"N"
17,"Kate Ufford",45,"VCM",4070,"330G-09ES7","W",2020,"N"
18,"Maddy Zeylikman",46,"NEM",4045,"020R-Y3K7N","W",2020,"N"
19,"Suzy Jajewski",45,"OREG",4000,"370X-074MV","W",2020,"N"
20,"Robin Zehnder Muskopf",45,"LTOH",3990,"170N-0A8YM","W",2020,"N"
21,"Nellie Sperka",47,"DAM",3860,"3809-03XRM","W",2020,"N"
22,"Julia Weidner",46,"USN",3825,"1403-W50D9","W",2020,"N"
23,"Jen Morin",46,"NEM",3800,"0200-07X2P","W",2020,"N"
24,"Louisa Teo",46,"NEM",3740,"020A-0AU2P","W",2020,"N"
25,"Tracy Williams",48,"PBM",3640,"5004-09DRD","W",2020,"N"
26,"Kelly Elkins",45,"CMYM",3635,"090H-0B3YZ","W",2020,"N"
27,"Christina Lorenson",48,"KYM",3600,"0205-06WT1","W",2020,"N"
28,"Mara Monetti",46,"NEM",3595,"020T-T7C0B","W",2020,"N"
29,"Hillary Morris",45,"PBM",3570,"500S-095WK","W",2020,"N"
30,"Stefanie Carter",48,"NEM",3525,"020T-034EK","W",2020,"N"
31,"Tae Smith",47,"ROCH",3375,"0405-0AMXZ","W",2020,"N"
32,"Stacey Danner",49,"OREG",3365,"370S-06V9Z","W",2020,"N"
33,"Eryn Kehe",46,"OREG",3280,"3704-0APGH","W",2020,"N"
34,"Diane Wealand",49,"1776",3255,"080C-0B2GU","W",2020,"N"
35,"Christy Knight",47,"CTS",3215,"4301-0B70T","W",2020,"N"
36,"Kelly Ezagury",45,"TBAM",3195,"140S-0AMH4","W",2020,"N"
37,"Vinka Craver",45,"NEM",3190,"0206-679TZ","W",2020,"N"
38,"Susan Bedell",46,"UC12",3125,"120U-074EZ","W",2020,"N"
39,"Jennifer Vasko",49,"DDSA",3080,"4800-0B8NJ","W",2020,"N"
40,"Ana Sunshine Danielson",45,"OREG",2850,"370R-6AVF4","W",2020,"N"
41,"Jenny Hodges",46,"SDPM",2840,"5407-01HZM","W",2020,"N"
42,"JJ Good",47,"LTOH",2805,"170D-6YPJ1","W",2020,"N"
43,"Anik St martin",45,"UC37",2680,"370U-N0ERD","W",2020,"N"
44,"Missy Setty",46,"MICH",2300,"190U-6DKSF","W",2020,"N"
45,"Diana Nguyen",48,"RIPT",2055,"3308-0B7ZT","W",2020,"N"
1,"Dana Gianniny",51,"ROCH",4960,"040W-01X7C","W",2020,"N"
2,"Victoria Rian",54,"NAST",4760,"160A-02AD8","W",2020,"N"
3,"Paula Texel",50,"SPM",4675,"140H-0625D","W",2020,"N"
4,"Anne Cappola",51,"1776",4665,"080D-022E0","W",2020,"N"
5,"Cynthia Hertzer",51,"CRUZ",4535,"380U-CHSWM","W",2020,"N"
5,"Charlotte Brynn",54,"NEM",4535,"020Z-034BA","W",2020,"N"
7,"Lynn Sondag",52,"TAM",4465,"380C-07P2X","W",2020,"N"
8,"Karen Westerman",53,"SPM",4450,"1402-02RX6","W",2020,"N"
9,"Heidi Williams",51,"NCMS",4375,"130V-022YV","W",2020,"N"
10,"Emma Garforth",52,"DAM",4335,"380T-06SFT","W",2020,"N"
11,"Gillian Salton",52,"OREG",4280,"3700-05G96","W",2020,"N"
12,"Heather Lugassy",50,"TAM",4240,"380S-03K63","W",2020,"N"
13,"Cathy Gainor",53,"ANCM",4185,"100B-037TJ","W",2020,"N"
14,"Tabitha Brandt",52,"SPM",4160,"140J-002H2","W",2020,"N"
15,"Toni Hecksel",54,"OREG",4150,"3702-0261S","W",2020,"N"
15,"Sheila Nelson",52,"SRM",4150,"380N-024PJ","W",2020,"N"
17,"Catharine Cebrowski",50,"MOST",4140,"4301-06P0P","W",2020,"N"
18,"Karen Simontacchi Brisson",52,"TAM",4100,"380M-03H68","W",2020,"N"
19,"Wendy Stoudt",50,"1776",4080,"080K-0AN2K","W",2020,"N"
20,"Marta Bechhoefer",53,"CRUZ",4065,"380A-03PWF","W",2020,"N"
21,"Gillian Langton",53,"NEM",4060,"020V-0078P","W",2020,"N"
22,"Brenda McLuskie",54,"NCMS",3980,"1306-00600","W",2020,"N"
23,"Jocelyn Nokes",50,"NEM",3950,"0205-WCTAJ","W",2020,"N"
24,"Robin Condie",53,"OREG",3880,"370F-075ET","W",2020,"N"
25,"Donna Neuendorf",52,"NEM",3810,"0203-0359H","W",2020,"N"
26,"Leann Rossi",54,"AWJ",3800,"450E-064M8","W",2020,"N"
27,"Louise Davies",50,"NEM",3760,"020W-06SBX","W",2020,"N"
28,"Tiitta Elias",53,"MOST",3740,"430F-02PPN","W",2020,"N"
29,"Stephanie Cotsonas",50,"NEM",3730,"020X-061XN","W",2020,"N"
30,"Sarah Cappelli",53,"NEM",3705,"020W-0A5TG","W",2020,"N"
31,"Julie Ahrendt",50,"OREG",3700,"370J-006CP","W",2020,"N"
32,"Jennifer Barlow",54,"NEM",3670,"020G-06F3A","W",2020,"N"
33,"Jane Schwechheimer",54,"NEM",3655,"020A-0AVCD","W",2020,"N"
34,"Jane Urban",51,"UC02",3650,"0209-0A60N","W",2020,"N"
35,"Dee Davis",54,"ENSW",3625,"150T-021WD","W",2020,"N"
36,"Jennifer Wardell",52,"OREG",3605,"370G-026JF","W",2020,"N"
37,"Lynne Czech",53,"NEM",3600,"0202-005K7","W",2020,"N"
38,"Megan Morrow",52,"CVMM",3580,"3302-0AX0Y","W",2020,"N"
39,"Jill Swavely",54,"1776",3525,"0806-085DV","W",2020,"N"
40,"Amanda Spellman",54,"NBPB",3425,"0207-0472E","W",2020,"N"
40,"Jessica Rapp",51,"NEM",3425,"020S-0478X","W",2020,"N"
42,"Jaime Mack",53,"OREG",3415,"3706-026PG","W",2020,"N"
43,"Ruth Giles-Ott",52,"IM",3410,"210Y-02VKN","W",2020,"N"
44,"Lorena Arellano",54,"TCAM",3390,"380M-05V3E","W",2020,"N"
45,"Noel Ellett",52,"MSMA",3350,"380K-0B2BN","W",2020,"N"
46,"Ingrid Bon",50,"WSC",3315,"500R-07ZM1","W",2020,"N"
47,"Lynette Kenney",50,"NBPB",3300,"020R-0ARD8","W",2020,"N"
48,"Laura Smoot",51,"DAM",3200,"380C-0AY4A","W",2020,"N"
49,"Holly Watkinson",50,"CVMM",3150,"330E-0B8ZZ","W",2020,"N"
50,"Suzanne Zurcher",53,"1776",3125,"080W-0AJSJ","W",2020,"N"
51,"Sarah Hahn",52,"CTS",3070,"430D-02RA5","W",2020,"N"
52,"Flavia Medlin",53,"O*H*",3050,"1800-02RHK","W",2020,"N"
52,"Lora Murray",53,"DAM",3050,"380W-46FSN","W",2020,"N"
54,"Jacqueline Romo",51,"DAM",3025,"380T-03S0P","W",2020,"N"
55,"Mary Pasquale",54,"NEM",3000,"0209-077K4","W",2020,"N"
55,"Mary Walton",54,"NEM",3000,"020E-08471","W",2020,"N"
55,"Jennifer McCuin",51,"NEM",3000,"020Y-0958C","W",2020,"N"
58,"Jennifer Guirl",50,"MOST",2965,"4300-04KSA","W",2020,"N"
59,"Peggy Foley",52,"NBPB",2910,"0202-0B7J1","W",2020,"N"
60,"Kira Halpern",54,"ALB",2905,"380R-0A2CG","W",2020,"N"
61,"Kimberly Raymond",54,"NEM",2890,"0206-08214","W",2020,"N"
62,"Donna Waltmann",51,"VCM",2875,"330H-09G31","W",2020,"N"
63,"Tracey Martinson",53,"AKMS",2700,"5608-0B272","W",2020,"N"
64,"Kristi Schnipke",52,"UAR",2660,"170D-3SJSA","W",2020,"N"
65,"Sophia Horsman",52,"OREG",2565,"370T-EPW5V","W",2020,"N"
66,"Catherine Davis Hayes",54,"KYM",2500,"020P-BG261","W",2020,"N"
67,"Jody Wesgate",53,"SFTL",2420,"500C-06X1X","W",2020,"N"
68,"Janet Wittenbraker",54,"DDSA",2245,"480T-0B6FD","W",2020,"N"
1,"Laurie Hug",55,"1776",4995,"0802-0226X","W",2020,"N"
2,"Charlotte Petersen",56,"SPM",4900,"140F-02RF8","W",2020,"N"
3,"Marianne Countryman",56,"AWJ",4795,"450G-06YDK","W",2020,"N"
4,"Kimberly Elsbach",57,"DAM",4765,"3803-D0NUT","W",2020,"N"
5,"Patricia Campbell",56,"RIDG",4705,"2606-07HAU","W",2020,"N"
6,"Valerie Jenkins",57,"OREG",4665,"3709-0265K","W",2020,"N"
7,"Vibeke Swanson",59,"1776",4660,"080W-02223","W",2020,"N"
8,"Val Van Horn Pate",58,"VMST",4620,"120K-02HHP","W",2020,"N"
9,"Charlotte Hollings",56,"VMST",4585,"120K-02JDH","W",2020,"N"
10,"Stephanie Saucy",57,"1776",4480,"080A-07VRM","W",2020,"N"
11,"Pia Walsh",56,"AAAA",4425,"430D-0A04E","W",2020,"N"
12,"Dawn Clark",56,"SPM",4350,"140E-05VRX","W",2020,"N"
13,"Marcia Cleveland",56,"IM",4315,"210D-MC944","W",2020,"N"
14,"Jo-Ann Elo",59,"SHARK",4300,"140D-0B67R","W",2020,"N"
15,"Arlene Delmage",58,"OREG",4265,"370T-01Z4F","W",2020,"N"
16,"Sallie Bartkowiak",55,"MICH",4250,"190J-0A1DG","W",2020,"N"
17,"Cheryl Kupan",56,"SPM",4205,"140B-01SAD","W",2020,"N"
18,"Jane Russell",57,"DAM",4170,"380T-074TS","W",2020,"N"
19,"Liz Huelsman",58,"UAR",4135,"170G-04P18","W",2020,"N"
20,"Kelley Ryan-Warner",57,"TAM",4050,"380U-03JEB","W",2020,"N"
21,"Noreen Uppstrom",56,"1776",4045,"0804-0485W","W",2020,"N"
22,"Elizabeth Musser",56,"TAM",4040,"380Y-0401V","W",2020,"N"
23,"Kristina Rebert",57,"YWMA",4020,"080U-070MC","W",2020,"N"
24,"Barbara Burke",59,"1776",4015,"080W-0221J","W",2020,"N"
24,"Mary Gentry",59,"NEM",4015,"0202-033PZ","W",2020,"N"
26,"Jeanne Danford",57,"PBM",4005,"5002-028BV","W",2020,"N"
27,"Renee Quistorf",56,"PSM",3955,"360D-02MGV","W",2020,"N"
28,"Pamela Ronald",59,"DAM",3940,"3803-03GZ2","W",2020,"N"
29,"Carolyn KielyKilpatrick",56,"NEM",3915,"020W-072DN","W",2020,"N"
30,"Barbara Lincoln",55,"MOST",3845,"4302-0A8RY","W",2020,"N"
31,"Jill Robertson",57,"UC33",3800,"3305-02FNV","W",2020,"N"
32,"Becky Nelson",56,"TBAM",3765,"140N-02RXR","W",2020,"N"
33,"Suzanne Towne",55,"NEM",3760,"0205-08279","W",2020,"N"
34,"Jennifer Phalen",56,"DAM",3755,"380K-JENNY","W",2020,"N"
35,"Mary Ann Stich",59,"TAM",3675,"380U-03SAF","W",2020,"N"
36,"Julie Langston",58,"DAM",3670,"380X-03GYT","W",2020,"N"
37,"Peggy Rupert",59,"ARIZ",3655,"480H-09NTD","W",2020,"N"
38,"De Shann Schinkel",56,"MOST",3650,"4304-DBS53","W",2020,"N"
39,"Judianne Davis",59,"NEM",3605,"020G-04CB1","W",2020,"N"
40,"Laura Delorey",58,"NEM",3600,"020V-06HKC","W",2020,"N"
41,"Mary Fagan",56,"LOCO",3550,"550H-07HXG","W",2020,"N"
42,"Pippa Michaels",59,"SCYM",3540,"070R-0A3KW","W",2020,"N"
43,"Anne McGuigan",59,"BUMS",3500,"040G-07S1F","W",2020,"N"
44,"Catherine Olson",57,"NEM",3470,"020E-084FT","W",2020,"N"
45,"Kristina Fayyad",58,"SMM",3450,"380W-0B5XV","W",2020,"N"
46,"Julie Disilvestro",55,"NEM",3440,"0209-06M6B","W",2020,"N"
47,"Laurie Hoyt",58,"NEM",3415,"020C-09GC9","W",2020,"N"
48,"Laura Evans",56,"UC12",3410,"120R-033N5","W",2020,"N"
49,"Nathalie Dulac",56,"FCST",3400,"250D-04E0C","W",2020,"N"
50,"Anita Burkard",57,"OREG",3385,"370A-02VU4","W",2020,"N"
50,"Sue Langley",55,"SAWS",3385,"5906-0B8DP","W",2020,"N"
52,"Maria Delton",55,"SWED",3375,"210W-0AKMA","W",2020,"N"
53,"Denise Pody",59,"1776",3350,"0804-062HE","W",2020,"N"
54,"Cathy Goodwin",55,"PBM",3320,"500E-08CWV","W",2020,"N"
55,"Maureen Wieler",57,"NEM",3275,"020G-07TP4","W",2020,"N"
55,"Lee Ann Banks",59,"NEM",3275,"020C-098RW","W",2020,"N"
57,"Norma DeGuenther",58,"TBAM",3250,"140T-065VR","W",2020,"N"
58,"Cindy West-Schaefer",57,"1776",3215,"0801-9D3MD","W",2020,"N"
59,"Patricia Lambert",57,"NEM",3175,"020R-09G8U","W",2020,"N"
60,"Karin Stokes",59,"NEM",3160,"0200-ST0KD","W",2020,"N"
61,"Denise Costanzo",56,"MICH",3150,"190H-EYCAT","W",2020,"N"
62,"Antoinette Marsh",55,"LTOH",3135,"170J-PTR9D","W",2020,"N"
63,"Leah Carroll",59,"ALB",3125,"380K-09H3C","W",2020,"N"
64,"Susan Hannel",57,"NEM",3020,"020B-05GYM","W",2020,"N"
65,"Patricia Deters",59,"CMS",3000,"320J-0AV1K","W",2020,"N"
65,"Tammy Duhaime",58,"MOST",3000,"4306-05NXR","W",2020,"N"
67,"Heidi Bettendorf",56,"PBM",2960,"5007-0B0PC","W",2020,"N"
67,"Liz Reichman",58,"MOST",2960,"430F-04KK5","W",2020,"N"
69,"Bo Hatfield",59,"NEM",2875,"020F-069RW","W",2020,"N"
70,"Ellen Hart",59,"UC12",2850,"1202-0A8H5","W",2020,"N"
71,"Courtney Douglas",58,"NCMS",2760,"1302-0H4K1","W",2020,"N"
72,"Nancy Osgood",58,"SRQM",2750,"140H-NGC15","W",2020,"N"
73,"Yannick Oney",58,"NEM",2735,"020Y-064FH","W",2020,"N"
73,"Alice Caroompas",56,"BUMS",2735,"0402-0A6HE","W",2020,"N"
75,"Lucy Strawsburg",59,"NCMS",2625,"130Z-DNN4G","W",2020,"N"
76,"Carolyn Placke",56,"FINS",2600,"080E-0223P","W",2020,"N"
77,"Sue Ann Richardson",56,"NEM",2550,"020T-05VA9","W",2020,"N"
78,"Sheira Kahn",56,"TAM",2510,"3807-0664R","W",2020,"N"
79,"Melanie Bowden",57,"DAM",2425,"380V-03FZX","W",2020,"N"
80,"Deborah Wilson",58,"LTOH",2405,"170T-0B33V","W",2020,"N"
81,"Vivienne Buckert",56,"UTAH",2375,"340S-K7ZP1","W",2020,"N"
82,"Rita Hansen",58,"NEM",2340,"020Y-06G8G","W",2020,"N"
83,"Sandra O'Connor",59,"NEM",2020,"020D-0B8SG","W",2020,"N"
1,"Stacey Warmuth",64,"VCM",4765,"3300-03ERT","W",2020,"N"
2,"Karen Einsidler",64,"SHARK",4640,"1404-01S73","W",2020,"N"
3,"Susan Ritter",63,"CSMT",4485,"170E-01UB2","W",2020,"N"
4,"Colette Crabbe",64,"OREG",4475,"370D-02645","W",2020,"N"
5,"Stephanie Martin",61,"OREG",4395,"3703-01P7F","W",2020,"N"
6,"Denise Brown",61,"MICH",4375,"1902-01U86","W",2020,"N"
7,"Susan Ingraham",61,"MOST",4355,"430F-SUSAN","W",2020,"N"
8,"Leslie Craven",61,"NEM",4300,"0206-004WN","W",2020,"N"
9,"Tamara Burton",62,"PBM",4290,"500S-099CG","W",2020,"N"
10,"Susan Gordon-Arnold",60,"SAWS",4270,"590N-03SVR","W",2020,"N"
11,"Judith Norton",63,"O*H*",4255,"180W-01PJY","W",2020,"N"
12,"Martha Joyce",60,"TAM",4245,"380A-03NAZ","W",2020,"N"
13,"Sue Jensen",60,"NEM",4235,"0203-046WN","W",2020,"N"
14,"Suzanne Cuda",60,"MOST",4225,"4300-008RJ","W",2020,"N"
15,"Barbara Wheeler",63,"TAM",4200,"3804-03J0K","W",2020,"N"
16,"Kathleen Widland",64,"ZAM",4190,"160H-02M2J","W",2020,"N"
17,"Sharon Steinmann",62,"SPM",4175,"140X-02RG3","W",2020,"N"
18,"Linda Buchanan",63,"MMAC",4050,"480K-03H77","W",2020,"N"
19,"Tracy Grilli",63,"NEM",4010,"020K-RDS0X","W",2020,"N"
20,"Mimi Ward",62,"SKY",3985,"410Y-01WAH","W",2020,"N"
21,"Julie Eakle",60,"MOST",3970,"430V-02NPK","W",2020,"N"
22,"Gladney McKay",60,"MARY",3960,"090K-01VAS","W",2020,"N"
23,"Julie Van Cleave",61,"WMAC",3915,"200K-01R7V","W",2020,"N"
24,"Margaret Haskins",62,"NEM",3880,"020A-05UC8","W",2020,"N"
25,"Karen Rokich",61,"SKY",3860,"410A-01UB5","W",2020,"N"
26,"Stephanie Hevenor",62,"NEM",3845,"020E-06NB3","W",2020,"N"
26,"Donna Taylor",62,"HUMM",3845,"380T-026TZ","W",2020,"N"
28,"Sherri Nichelman",60,"CMAM",3840,"380V-0AW7Z","W",2020,"N"
29,"Anne Claman",63,"TAM",3815,"3805-03HVG","W",2020,"N"
30,"Janice Kregor",64,"SKY",3730,"4103-01W54","W",2020,"N"
31,"Sharon Blaha",60,"DAM",3725,"380N-DAM82","W",2020,"N"
32,"Jessica Jakobi",62,"TAM",3715,"380P-03FM5","W",2020,"N"
32,"Shari Sturm",60,"MASH",3715,"100J-06HYT","W",2020,"N"
34,"Patricia Nardozzi",61,"SPM",3710,"140Y-02RG2","W",2020,"N"
35,"Nancy Vincent",61,"OREG",3680,"370R-0260N","W",2020,"N"
36,"Paula Moores",63,"SAWS",3675,"590P-01J0E","W",2020,"N"
37,"Mary Phelan",64,"NEM",3660,"020R-0620Y","W",2020,"N"
38,"Laura Davis",61,"UC02",3650,"020N-075N1","W",2020,"N"
39,"Carla Albano",62,"SFTL",3640,"500S-FYSHY","W",2020,"N"
40,"Maddie Diedo",62,"MICH",3625,"1902-028U9","W",2020,"N"
41,"Pamela Ogden",63,"MINN",3615,"300S-024JH","W",2020,"N"
41,"Caitlin McVarish",60,"TAM",3615,"380V-01SCF","W",2020,"N"
43,"Christina Fox",60,"OREG",3610,"370Y-0264J","W",2020,"N"
44,"Barbara Robinson",60,"MASH",3605,"100R-0B5KB","W",2020,"N"
45,"Susan Taylor",62,"MARY",3600,"090N-01VKZ","W",2020,"N"
46,"Sarah Jamieson",60,"MARY",3570,"0908-01VBX","W",2020,"N"
47,"Lizzie Cheney",64,"OREG",3525,"370W-02655","W",2020,"N"
48,"Jean Lambert",60,"NEM",3520,"0205-04783","W",2020,"N"
49,"Janet Siniscalchi",64,"PBM",3475,"500S-079VZ","W",2020,"N"
50,"Judy Beckman",61,"NEM",3455,"0205-033X8","W",2020,"N"
51,"Deborah Paquin",61,"NOVA",3425,"3303-040D1","W",2020,"N"
52,"Christine Brotherton-Pleiss",62,"FREM",3410,"380F-095YC","W",2020,"N"
53,"Laura Healy",60,"CLMS",3400,"330D-06SJB","W",2020,"N"
54,"Cheryl McElroy",63,"NEM",3375,"020R-034C3","W",2020,"N"
55,"Deborah Pederson",63,"MOST",3330,"4307-09U2V","W",2020,"N"
56,"Cynthia Henley",62,"SFTL",3325,"500A-07SFD","W",2020,"N"
57,"Jo-Ann Berry",64,"PBM",3320,"500D-027YV","W",2020,"N"
58,"Kathryn Cronin",62,"PBM",3280,"500K-033U1","W",2020,"N"
59,"Maura Twomey",64,"NEM",3275,"020B-047BV","W",2020,"N"
60,"Sue Gray",63,"NEM",3260,"020W-080MF","W",2020,"N"
61,"Carrie Butler",61,"UC16",3250,"1606-02AF7","W",2020,"N"
62,"Rosie Delacruz",60,"NEM",3200,"0209-035YD","W",2020,"N"
63,"Debby Eisinger",62,"SFTL",3175,"5001-095ZS","W",2020,"N"
64,"Irene Vold",62,"MARY",3170,"0901-01KVC","W",2020,"N"
65,"Merrill Hilf",60,"FINS",3165,"080D-0223N","W",2020,"N"
66,"Jennifer Brehob",62,"NEM",3160,"020U-03547","W",2020,"N"
67,"Sarah Carter",64,"NEM",3125,"020A-093GS","W",2020,"N"
68,"Sharon Friedman",61,"PBM",3100,"500K-06BNV","W",2020,"N"
68,"Lisa Cannon",62,"NOVA",3100,"330W-09W4V","W",2020,"N"
70,"Kathy Pazera",62,"NEM",3090,"0203-06T7F","W",2020,"N"
71,"Lesley Engelson",64,"NEM",3085,"0202-0AS50","W",2020,"N"
72,"Jill Anderson",64,"ARIZ",3075,"4808-03ANG","W",2020,"N"
73,"Hilary Walton",61,"LOCO",3050,"550G-2NMRN","W",2020,"N"
74,"Lori Kletzer",63,"CRUZ",3035,"3809-H5FY9","W",2020,"N"
75,"Deanna Johnson",64,"DAM",3025,"380D-041KE","W",2020,"N"
75,"Kathy Gregory",64,"CGMS",3025,"120S-07NNR","W",2020,"N"
75,"Karen Philleo",60,"DAM",3025,"380E-067CR","W",2020,"N"
78,"Cynthia Grafton",63,"DAM",3000,"380Z-08EFF","W",2020,"N"
78,"Sharleen Goguen",63,"NEM",3000,"020J-033S4","W",2020,"N"
80,"Katie CroftWalsh",64,"MOST",2980,"430Y-KAT1E","W",2020,"N"
81,"Martha Piemonte",62,"NEM",2960,"020S-0AUFP","W",2020,"N"
82,"Kate Mehler",63,"ALB",2940,"380G-085A2","W",2020,"N"
82,"Karen Lewin",64,"PBM",2940,"5009-06124","W",2020,"N"
84,"Kathleen Gorman",64,"NEM",2935,"020N-07K98","W",2020,"N"
85,"Carrie Jacobson",61,"SDPM",2920,"5400-05HGJ","W",2020,"N"
86,"Marilyn Hickey",61,"NEM",2885,"0201-07K7P","W",2020,"N"
87,"Liz Baum",60,"NEM",2850,"020W-075MU","W",2020,"N"
88,"Marie DeGennaro",60,"MOST",2780,"430S-02PWB","W",2020,"N"
89,"Ann Walsh",61,"NEM",2770,"020H-033WA","W",2020,"N"
90,"Taylor Reed",64,"DDSA",2750,"4804-0B658","W",2020,"N"
91,"Peggy Evans",61,"SFTL",2715,"5006-09Z7E","W",2020,"N"
92,"Claire Walton",63,"NEM",2690,"020U-09RRF","W",2020,"N"
93,"Judith Greene-Janse",60,"ALB",2615,"3801-0A69V","W",2020,"N"
94,"Lynn Cabana",64,"NEM",2570,"020V-07EDV","W",2020,"N"
95,"Ruth Meyers",63,"CMAM",2525,"3806-0AA7W","W",2020,"N"
96,"Deb Rateri",60,"SKY",2485,"410M-06X4A","W",2020,"N"
97,"Jill Wiest",61,"PENN",2465,"080K-B2C7E","W",2020,"N"
98,"Eileen Glovsky",64,"NEM",2450,"020C-08DWB","W",2020,"N"
99,"Valerie Andersen",64,"NEM",2440,"0202-0832J","W",2020,"N"
100,"Caryl Schiavon",62,"OREG",2400,"3703-07KY0","W",2020,"N"
101,"Deirdre Flicker",61,"NEM",2390,"020J-081K7","W",2020,"N"
102,"Valerie Yankauskas",64,"NEM",2350,"020Y-1J7C8","W",2020,"N"
103,"Darlene Burger",63,"TAM",2225,"380H-DC1J2","W",2020,"N"
104,"Peggy Dold",63,"LPM",1875,"150E-0A6PU","W",2020,"N"
1,"Nancy Steadman Martin",66,"GSM",4660,"0705-01Y2C","W",2020,"Y"
2,"Shirley Loftus-Charley",69,"VMST",4560,"1201-WATER","W",2020,"N"
3,"Lo Knapp",66,"UTAH",4430,"340Y-003ZB","W",2020,"N"
4,"Darcy LaFountain",65,"PBM",4265,"500H-0212Z","W",2020,"N"
5,"Catherine Rust",67,"PBM",4255,"500V-06WNH","W",2020,"N"
6,"Debbie Wilson",66,"NCMS",4135,"1308-02318","W",2020,"N"
7,"Jeanne Garr",66,"NEM",4020,"020M-033VP","W",2020,"N"
7,"Judy Eisenman",66,"TAM",4020,"380Y-03K2U","W",2020,"N"
9,"Joan Craffey",67,"PBM",4000,"500M-06MBR","W",2020,"N"
10,"Elaine Valdez",65,"MOST",3900,"4300-02P0H","W",2020,"N"
11,"Nay Albertson",66,"WCM",3785,"380H-06HGT","W",2020,"N"
12,"Phyllis Quinn",65,"TOC",3760,"380H-03F7Y","W",2020,"N"
13,"Betsy Feldmann",67,"NEM",3750,"0208-06T5K","W",2020,"N"
14,"Sue Watts",66,"1776",3675,"0807-05TSF","W",2020,"N"
15,"Emily White",67,"NEM",3655,"020M-034AM","W",2020,"N"
16,"Martha Gipson",65,"SPM",3635,"140J-02G5B","W",2020,"N"
17,"Jill Johnson",65,"SLAM",3625,"220M-04851","W",2020,"N"
18,"Linda Hoke",65,"1776",3620,"080R-0225B","W",2020,"N"
19,"Kathy Lewis",66,"NEM",3560,"020X-0732S","W",2020,"N"
20,"Blair Brockman",65,"SFTL",3500,"5003-080YC","W",2020,"N"
21,"Jill Wright",69,"SAWS",3475,"5906-01J02","W",2020,"N"
22,"Peggy Stringer",69,"BSMT",3455,"310E-01JR7","W",2020,"N"
23,"Karen McClean",65,"ARIZ",3450,"480J-0A5SC","W",2020,"N"
24,"Paula Yankauskas",66,"NEM",3405,"020S-W0WSA","W",2020,"N"
25,"Elizabeth Butler",66,"MESC",3400,"0209-09HMY","W",2020,"N"
26,"Barbara Boslego",69,"VMST",3370,"120T-02HV9","W",2020,"N"
27,"Pam Geiger",68,"SPM",3290,"140H-02REZ","W",2020,"N"
28,"Charlotte Kramer",66,"BUMS",3250,"040J-0926U","W",2020,"N"
28,"Susan Ashbaugh",67,"TBAM",3250,"140X-02RTC","W",2020,"N"
30,"Nancy Kiernan",66,"SPM",3225,"140Z-02RN7","W",2020,"N"
31,"Linda Callaway",67,"MOST",3195,"430D-02NEV","W",2020,"N"
32,"Katy Lantz",67,"DAM",3170,"380C-040UN","W",2020,"N"
33,"Martha Erickson",69,"NASH",3165,"150N-GG0F3","W",2020,"N"
34,"Melanie Mociun",68,"TAM",3150,"380W-03HUN","W",2020,"N"
35,"Liz Fox",66,"NEM",3125,"0200-063V4","W",2020,"N"
36,"Chris Mayhew",67,"MOST",3110,"4305-CHR1S","W",2020,"N"
37,"Mary Carbonaro",66,"SHARK",3100,"1401-MARYC","W",2020,"N"
37,"Laurie Brenner",65,"NEM",3100,"020N-094RR","W",2020,"N"
39,"Cynthia Gardner",69,"NEM",3060,"0201-07KBA","W",2020,"N"
40,"Margret McCall",67,"KMAN",3045,"330S-0AKD2","W",2020,"N"
41,"Jane Hook",66,"TAM",3020,"380U-03NAJ","W",2020,"N"
42,"Karla Nisley-Black",65,"NEM",3000,"0200-033T0","W",2020,"N"
42,"Kathy Gill",66,"DAM",3000,"380J-03GY3","W",2020,"N"
44,"Anne Kendrick",69,"NASH",2980,"150F-0ARK6","W",2020,"N"
